FeatureID,FeatureName,ID,Name,Type,Description,SolutionName
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{1E39A08D-5F96-494b-AD5A-9096A323B1DA},DatabaseID,Integer,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{819E6CF2-36C3-4013-8AEF-C99712C26036},ApproverComments,Note,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{6765859B-8902-469f-A8B6-FAA121304602},ApprovalOutcome,Integer,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{A7AE99D0-E5DF-47f4-9D75-560E3F608006},Decision,Integer,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{bb2af572-4d2c-4780-9bb9-a7cd8106e874},NintexWorkflowID,Text,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{D97C0A58-77FD-48cf-8A7A-9FFDFDD11A6E},NintexWorkflowDescription,Text,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{CA9E1FEB-0014-46b0-87C8-08FB9E2FE003},AssociatedListID,Text,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{1D5AFADD-D013-4d88-B3B2-38B570DA9B6F},NWAssociatedWebID,Text,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{7F3814A0-6EF1-4856-BF1D-1A06F8437DC4},WorkflowPartId,Text,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{607EC2F6-48EB-4a14-9E1E-BC48043E157E},WorkflowPartDescription,Text,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{6ABEAA08-87C5-4385-9C81-39CBB72F99A6},TemplateCategory,Text,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{837C2B97-E338-446d-A993-C96FD0C4B5D7},TemplateLcid,Integer,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{CACA9759-3B72-4BF1-8927-7E101337ECF1},WaitingMessageId,Note,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{CB2EAE1E-CAB5-44DC-A9DC-84641EB2ADA6},Xsd,Note,,nintexworkflow2013backwardscompatibilityui.wsp
0561D315-D5DB-4736-929E-26DA142812C5,"$Resources:NWResource,SiteCollectionFeature_Title;",{BE604058-3251-4088-AAD6-E702C4FF1905},MessageData,Note,,nintexworkflow2013backwardscompatibilityui.wsp
d065516b-b65f-4875-afb3-d1f8636b0fe4,PageLayoutDemo Feature,{7cc09a82-42f5-4d65-9db4-97bd31071663},EvalAuthor,Text,,pagelayoutdemo.wsp
d065516b-b65f-4875-afb3-d1f8636b0fe4,PageLayoutDemo Feature,{7194448a-1324-44fc-9678-fe6edf4ef3ae},EvalBody,Note,,pagelayoutdemo.wsp
d065516b-b65f-4875-afb3-d1f8636b0fe4,PageLayoutDemo Feature,{e3d504e4-02bf-42fa-a4ad-39523ae1ee74},EvalTags,MultiChoice,,pagelayoutdemo.wsp
ff28a765-aba9-497d-8d55-eb992c1067bd,PMFTCContentTypeSiteColumn Feature1,{261cd730-9ccd-4815-be31-f5faea647741},PMFTCSC1,Text,,pmftccontenttypesitecolumn.wsp
ff28a765-aba9-497d-8d55-eb992c1067bd,PMFTCContentTypeSiteColumn Feature1,{6f82fdec-5387-4e57-8426-300d4a8317d0},PMFTCSC2,Text,,pmftccontenttypesitecolumn.wsp
14461e40-77c2-47d3-bd71-5f658a70360e,PMTFTCSCAnalysis Feature1,{d4046d96-a9ff-4d83-a95c-db7aa9840fd6},FTCPMTFirstName,Text,,pmtftcscanalysis.wsp
14461e40-77c2-47d3-bd71-5f658a70360e,PMTFTCSCAnalysis Feature1,{395c65f7-b937-4f95-b911-a2c8783945b2},FTCPMTSecondName,Text,,pmtftcscanalysis.wsp
14461e40-77c2-47d3-bd71-5f658a70360e,PMTFTCSCAnalysis Feature1,{b6f549aa-ab4e-40bf-a0b5-83a1a5da0a24},FTCPMTPhoneNumber,Text,,pmtftcscanalysis.wsp
14461e40-77c2-47d3-bd71-5f658a70360e,PMTFTCSCAnalysis Feature1,{75bd4d12-b8e3-48db-ae39-33c47159c46a},FTCPMTCity,Text,,pmtftcscanalysis.wsp
4731346e-8c0a-4c43-9285-be0d86f19eed,RashCTSC Feature1,{6195c289-6a7a-44f3-bd13-dee6f4794a69},RSC1,Text,,rashctsc.wsp
4731346e-8c0a-4c43-9285-be0d86f19eed,RashCTSC Feature1,{4e2f9115-1851-4587-b520-45ee235883b5},RSC2,Text,,rashctsc.wsp
4731346e-8c0a-4c43-9285-be0d86f19eed,RashCTSC Feature1,{a1338728-0091-4170-b4b7-5ad7fbce013d},RChoice,Choice,,rashctsc.wsp
16555e60-c1f3-44c8-a138-4e66e3c2f165,RemCT Feature1,{51638ba4-2dd7-4412-a701-e3c822ec1fcf},FTCSC2,Text,,remct.wsp
5fb5313a-011a-4a0c-aff2-409f0bcefdd4,SCFTC_Test Feature1,{ac6ef708-e019-42bd-8f8b-cd941163bfdf},VirenSCOne,Text,,scftc_test.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{8DC0DDBB-683A-427D-859E-36CA32090DFE},Shell_x0020_SharePoint_x0020_SAEF_x0020_BusinessTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{0d7acb72-5c17-4ee6-b184-d60d15597f6a},Shell_x0020_SharePoint_x0020_SAEF_x0020_Business,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{6CD85F77-535E-4DD9-8233-7A5DB81F1DD6},Shell_x0020_SharePoint_x0020_SAEF_x0020_BusinessUnitRegionTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{98984985-015B-4079-8918-B5A01B45E4B3},Shell_x0020_SharePoint_x0020_SAEF_x0020_BusinessUnitRegion,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{B1139B33-2259-4B9B-98F0-C53BE88BC201},Shell_x0020_SharePoint_x0020_SAEF_x0020_GlobalFunctionTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{1284211F-8330-48B1-A5CC-EC1F0D9B0F7A},Shell_x0020_SharePoint_x0020_SAEF_x0020_GlobalFunction,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{7A22EAAD-68CD-43AA-A5E8-5410C358D29B},Shell_x0020_SharePoint_x0020_SAEF_x0020_LegalEntityTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{529DD253-148E-4D10-9B8C-1444F6695D3B},Shell_x0020_SharePoint_x0020_SAEF_x0020_LegalEntity,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{A55CEF90-CB0A-45BE-AAF2-2AF1E909A656},Shell_x0020_SharePoint_x0020_SAEF_x0020_WorkgroupIDTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{C47CABFE-A1BC-4E26-91B8-D95C8CE41647},Shell_x0020_SharePoint_x0020_SAEF_x0020_WorkgroupID,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{69B994A2-FF47-4AF9-BB36-7E39D081E2AF},Shell_x0020_SharePoint_x0020_SAEF_x0020_AssetIdentifier,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{B1BB3818-5511-4E67-B6BC-8717DD55C5A8},Shell_x0020_SharePoint_x0020_SAEF_x0020_SiteCollectionName,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{369A8675-70AB-4894-AAA9-1EB13C237E56},Shell_x0020_SharePoint_x0020_SAEF_x0020_SiteOwner,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{E4C72F76-B92C-4259-8213-57767291A807},Shell_x0020_SharePoint_x0020_SAEF_x0020_LanguageTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{A99E316A-5158-4B34-9A98-5674EF8A1639},Shell_x0020_SharePoint_x0020_SAEF_x0020_Language,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{4C2A6B89-D342-49AC-B456-3A4C64AF966B},Shell_x0020_SharePoint_x0020_SAEF_x0020_CountryOfJurisdictionTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{DC07035F-7987-48F5-BA88-2D29E2B62C9E},Shell_x0020_SharePoint_x0020_SAEF_x0020_CountryOfJurisdiction,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{3F8CB542-F92B-4912-B49B-2C575F5FC7F6},Shell_x0020_SharePoint_x0020_SAEF_x0020_Collection,Boolean,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{8588D1A6-22F8-4F1A-A1A5-96D784F8A68C},Shell_x0020_SharePoint_x0020_SAEF_x0020_KeepFileLocal,Boolean,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{4A0344C0-F990-449A-82E5-AF8CE43668C1},Shell_x0020_SharePoint_x0020_SAEF_x0020_BusinessProcessTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{F7493BB9-5348-44DE-A787-5C9F505950A2},Shell_x0020_SharePoint_x0020_SAEF_x0020_BusinessProcess,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{1BC493BC-4B87-4441-AEC1-72A9909C304A},Shell_x0020_SharePoint_x0020_SAEF_x0020_LargeCollections,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{BA510A26-A293-473D-A6F8-A41C594F8BFC},Shell_x0020_SharePoint_x0020_SAEF_x0020_Owner,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{B8A02C27-2A46-4153-9134-9A63F68A3729},Shell_x0020_SharePoint_x0020_SAEF_x0020_SecurityClassificationTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{2ce2f798-4e95-48f9-a317-73f854109466},Shell_x0020_SharePoint_x0020_SAEF_x0020_SecurityClassification,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{AF537B09-9356-40CD-B115-A4576827DAE1},Shell_x0020_SharePoint_x0020_SAEF_x0020_ExportControlClassificationTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{334f96ae-8e6f-4bca-bd92-9698e8369ad6},Shell_x0020_SharePoint_x0020_SAEF_x0020_ExportControlClassification,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{B7FD41E3-7463-476B-BD14-17EF73EADA7F},Shell_x0020_SharePoint_x0020_SAEF_x0020_DocumentStatusTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{627A77C6-2170-43DD-A0EF-EB6A3870EA75},Shell_x0020_SharePoint_x0020_SAEF_x0020_DocumentStatus,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{07B34E0C-2EE7-4458-8551-EA611AF06786},Shell_x0020_SharePoint_x0020_SAEF_x0020_DocumentTypeTaxHTField0,Note,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{566FDC14-B4FA-46EE-A88E-E2AAC7AD2EAC},Shell_x0020_SharePoint_x0020_SAEF_x0020_DocumentType,TaxonomyFieldType,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{5645EC17-A35C-4523-9BD0-B91ACF32F95E},Shell_x0020_SharePoint_x0020_SAEF_x0020_FilePlanRecordType,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{9C6A0A6B-F7AE-469E-BD8A-0348E031B279},Shell_x0020_SharePoint_x0020_SAEF_x0020_RecordStatus,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{59981627-C88E-4F59-83D5-7BE1E163EECA},Shell_x0020_SharePoint_x0020_SAEF_x0020_Declarer,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{6172EDD9-79E9-4BFB-84F2-149838CF5047},Shell_x0020_SharePoint_x0020_SAEF_x0020_IsRecord,Text,,shell.sharepoint.saef_v2.1.wsp
bbc2aabf-21ce-4223-8120-c1ff3d84ff33,Shell.SharePoint.SAEF Site Attributes,{95A5A37C-6ADC-4A9F-A3A3-515131A2D204},Shell_x0020_SharePoint_x0020_SAEF_x0020_TRIMRecordNumber,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{F1449C29-D693-4872-B11B-EA334E4267ED},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailAttachment,Boolean,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{28281A2C-23AB-4A8E-B060-BC6D15F7FC62},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailFromAddress,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{CFC2B55D-60C4-473D-A1F6-D968E5E32CEA},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailFrom,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{83E0792D-079D-45F7-96F1-1AD74691A205},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailToAddress,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{0F473EF6-7C6B-4E17-A8AB-CF5196248A52},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailTo,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{EEDE2A50-3B21-4A18-A12D-85EE7B1E00F2},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailSubject,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{2A35FB88-B98D-45B8-9B6D-A645178F7FBC},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailSentUTC,DateTime,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{7F8498EA-08FD-43DF-B9F6-BD2027FE989D},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailReceivedUTC,DateTime,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{B0C043FD-2F38-44A8-9975-8C08C17406B9},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailCategories,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{17F11B7E-DB97-4B79-9446-5100845B064C},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailConversation,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{BD088983-7A37-436B-8E53-4A6C71613FCA},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailCcAddress,Text,,shell.sharepoint.saef_v2.1.wsp
f0297d6e-0ed1-4c54-8e7f-79f2ac6cff49,Shell.SharePoint.SAEF Shell Content Types,{F3CFBFAA-7B38-4318-9804-8675998A31D7},Shell_x0020_SharePoint_x0020_SAEF_x0020_EmailCC,Text,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{4D99D909-C2C2-4AAB-8506-19D8A21A08BC},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_Application,Text,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{FB732B8B-32B1-4EB6-8F36-DACC0C9D3857},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_Category,Text,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{EE54ABD6-8FE7-4E71-9E57-AB5452EDFDB1},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_Area,Text,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{7BF638C9-969F-4659-93C2-F6A8283B5A80},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_Severity,Text,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{F67317DA-15CE-42E3-8A8C-27B41700FD42},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_EventId,Text,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{40474C4F-C00E-47E5-A35E-E1A4BF2CB31F},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_Message,Note,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{C16B055D-4950-4640-BC55-B158C08C12EF},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_Date,DateTime,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{4A293BC1-4238-4832-843F-B5E56E0CCB96},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_Time,DateTime,,shell.sharepoint.saef_v2.1.wsp
e0115d32-0b81-4cc2-9c4c-c9ba8cd2d6e3,Shell.SharePoint.SAEF Logger List,{8C559AF9-95EC-42CD-A752-464BCBC58B47},Shell_x0020_SharePoint_x0020_SAEF_x0020_Logging_x0020_Hour,Number,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{51A92799-7EB7-45AD-AEEE-76692CE85C5A},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_NameSpace,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{3232E944-D844-4189-BB45-10A03B154F85},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_Language,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{21DD1554-41E0-44BC-BF8A-1C3EFD658F3F},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_FilePlanRecordType,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{00CD7CAF-02A7-46FF-A72A-F2F38D712F45},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_ModelFilePlanRecordType,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{07D0D9DE-E05C-4B8C-B1E2-4BB45F65F45D},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_WorkgroupID,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{6483F80B-4E5F-42D5-A76E-7EB30E128A6E},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_AssetIdentifier,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{BCCC3FA7-8A0F-4910-A589-BBCD61CC54C0},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_LegalEntity,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{392A06B1-E372-4529-BAEE-448BA3140E59},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_Country,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{E31A9A41-BF2B-4D16-91FB-A61187110F2E},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_ExportControlClassification,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{58F61215-461B-49DA-B2F7-8348B20AD487},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_SecurityClassification,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{778D4689-87D8-44BD-96EC-0DF58DA336FE},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_DeclarerEmail,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{894F2F5F-8C6F-4311-8C37-B5DC3706FF29},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_RecordStatus,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{B22E51C5-A462-4F57-8951-4CA56A6F00C5},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_TRIMRecordNumber,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{ECF6A149-1A48-402B-8D79-22E7D87BB1F7},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_KeepFileLocal,Boolean,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{409EE296-6473-480F-AA7C-AF16C904BE90},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_DocumentCreatedDate,DateTime,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{48D0F605-9595-458D-AAFD-F26C4706DCD6},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_DeclaredDate,DateTime,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{23466207-CBD3-4B78-AE57-F3380350E24C},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_DocumentUrl,Text,,shell.sharepoint.saef_v2.1.wsp
8572f3c9-6afc-43a1-9fd4-534b061a7149,Shell.SharePoint.SAEF Provision SAEF Administration site,{0E866E00-8C88-45E9-870E-530B678D115E},Shell_x0020_SharePoint_x0020_SAEF_x0020_SRP_x0020_DocumentsetUrl,Text,,shell.sharepoint.saef_v2.1.wsp
