ContentDatabase,Feature_TimeActivated,Feature_Version,FeatureId,FeatureTitle,Scope,SiteCollection,SiteCollectionOwner,SiteID,SolutionId,SolutionName,WebApplication,WebID,WebUrl
Portal_Content_01,5/28/2015 5:24:46 AM,0.0.0.0,073c4e60-6d38-42a7-83fe-c27a230a3747,Aviva Video Ribbon,Site,https://intranet.poc.com/sites/ListTask,N/A,10ae7f32-43f1-4f5c-addc-98a726db2186,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/28/2015 5:25:36 AM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/ListTask,N/A,10ae7f32-43f1-4f5c-addc-98a726db2186,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,bfae76d0-96bc-4581-bd39-8bb09f09be6e,https://intranet.poc.com/sites/ListTask
Portal_Content_01,3/26/2015 7:57:15 AM,0.0.0.0,49852445-63d9-4b9b-9652-708445f80ed5,$Resources:FeatureName,Site,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/18/2014 12:22:49 AM,0.0.0.0,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/18/2014 12:22:58 AM,0.0.0.0,02464339-e494-4257-8018-403b5a4371d9,Contoso.Intranet - Web Default Publishing,Web,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,contoso.intranet.wsp,https://intranet.poc.com/,73859f70-702f-4dcf-8870-1af930a8c24d,https://intranet.poc.com/sites/TestContosoPublishingSite
Portal_Content_01,12/18/2015 12:02:12 PM,0.0.0.0,728cd1d5-c22f-4060-984d-d38207152c68,CustomEventReceiverThree Feature1,Web,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,customeventreceiverthree.wsp,https://intranet.poc.com/,73859f70-702f-4dcf-8870-1af930a8c24d,https://intranet.poc.com/sites/TestContosoPublishingSite
Portal_Content_01,5/12/2015 1:18:55 PM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,01d0fee3-7a72-40b5-9f63-2a1d9c4c509a,https://intranet.poc.com/sites/TestContosoPublishingSite/SubSite
Portal_Content_01,5/8/2015 8:37:16 AM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,0dcdafd8-831c-4d45-b52e-a0cb45e70350,https://intranet.poc.com/sites/TestContosoPublishingSite/childSite
Portal_Content_01,6/9/2015 1:45:41 PM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,d8dfb5fe-6629-4f17-be9a-a3f8ef4ddeb2,https://intranet.poc.com/sites/TestContosoPublishingSite/DefaultSUBWiki
Portal_Content_01,4/18/2015 9:49:13 AM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,80daf2ed-40a4-4c75-8fbc-9aacb0d157a7,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,492dad8d-13ec-4aaa-80e5-f956a12dcc44,https://intranet.poc.com/sites/TestContosoPublishingSite/WebPart-AppPart
Portal_Content_01,9/3/2015 11:25:38 AM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest9,N/A,702b1d43-c83e-4b61-bed4-9ae86788d6c9,N/A,customfield.wsp,https://intranet.poc.com/,cbbd39f1-f46b-4387-933d-09108d8192a8,https://intranet.poc.com/sites/vidhiTest9/Sub2/Sub3/Sub4
Portal_Content_01,9/3/2015 10:07:55 AM,0.0.0.0,32ccfe5b-e2ff-43e1-a66c-ede7c995250a,CustomSiteColumnandContentType Feature1,Web,https://intranet.poc.com/sites/vidhiTest4,N/A,b63665c7-2621-4428-b1de-9bacf033824b,N/A,customsitecolumnandcontenttype.wsp,https://intranet.poc.com/,97db1525-9b50-4a6c-aa5c-0b0eb94ee823,https://intranet.poc.com/sites/vidhiTest4
Portal_Content_01,5/10/2016 10:22:29 AM,0.0.0.0,340be594-6eb2-4a80-93f1-f9e70ea2525b,CustomWorkflowProject Feature2,Web,https://intranet.poc.com/sites/delSite1,N/A,6f992210-833c-4800-9f60-9bbedde173c8,N/A,customworkflowproject.wsp,https://intranet.poc.com/,b51a169b-42ea-4b9d-9909-6886430c3621,https://intranet.poc.com/sites/delSite1
Portal_Content_01,9/3/2015 11:17:09 AM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhitest8,N/A,1d64bd52-b4d3-438e-b3ac-9dfc1694f9a0,N/A,customfield.wsp,https://intranet.poc.com/,0909ddca-8dea-4d77-aa83-1bbb1a4f1ca8,https://intranet.poc.com/sites/vidhitest8
Portal_Content_01,9/3/2015 6:32:01 AM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest2,N/A,d6a42ac7-4cf2-46d0-9ee0-9f074b66d84f,N/A,customfield.wsp,https://intranet.poc.com/,cafbabcc-c1e0-4657-b416-443788ab9213,https://intranet.poc.com/sites/vidhiTest2
Portal_Content_01,5/15/2015 10:07:21 AM,0.0.0.0,86ee9185-85b6-4dbd-960c-5cac92850092,"$Resources:VideoRibbon,videowebpart_featurename;",Site,https://intranet.poc.com/sites/ListForm,N/A,3243712b-b613-476e-b9d4-9f824a9fb868,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/15/2015 10:07:21 AM,0.0.0.0,073c4e60-6d38-42a7-83fe-c27a230a3747,Aviva Video Ribbon,Site,https://intranet.poc.com/sites/ListForm,N/A,3243712b-b613-476e-b9d4-9f824a9fb868,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/15/2015 10:07:40 AM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/ListForm,N/A,3243712b-b613-476e-b9d4-9f824a9fb868,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,dedb6520-7cde-407e-844c-9903f9a4ad87,https://intranet.poc.com/sites/ListForm
Portal_Content_01,4/2/2015 6:20:04 AM,0.0.0.0,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/DemoContosoPublishing,N/A,0f7a986d-9237-4c15-940e-a4c51e8321e5,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,4/2/2015 6:20:13 AM,0.0.0.0,02464339-e494-4257-8018-403b5a4371d9,Contoso.Intranet - Web Default Publishing,Web,https://intranet.poc.com/sites/DemoContosoPublishing,N/A,0f7a986d-9237-4c15-940e-a4c51e8321e5,N/A,contoso.intranet.wsp,https://intranet.poc.com/,8c66b8b3-93da-4760-b3cd-607e12bb7491,https://intranet.poc.com/sites/DemoContosoPublishing
Portal_Content_01,5/14/2015 8:01:56 AM,0.0.0.0,86ee9185-85b6-4dbd-960c-5cac92850092,"$Resources:VideoRibbon,videowebpart_featurename;",Site,https://intranet.poc.com/sites/Test1,N/A,68f5d942-ed5e-4719-85a6-a56c4bb4bc6a,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/14/2015 8:01:56 AM,0.0.0.0,073c4e60-6d38-42a7-83fe-c27a230a3747,Aviva Video Ribbon,Site,https://intranet.poc.com/sites/Test1,N/A,68f5d942-ed5e-4719-85a6-a56c4bb4bc6a,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/14/2015 8:02:44 AM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/Test1,N/A,68f5d942-ed5e-4719-85a6-a56c4bb4bc6a,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,0076913a-df5d-4668-9c1e-dd9e4f203137,https://intranet.poc.com/sites/Test1
Portal_Content_01,9/21/2015 12:45:28 AM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/SudhaField1,N/A,5fd1b73e-d106-436d-9825-a619010cbe30,N/A,customfield.wsp,https://intranet.poc.com/,5fc4a725-03f3-4aa7-89cf-bf69b9b26400,https://intranet.poc.com/sites/SudhaField1
Portal_Content_01,9/21/2015 1:21:05 AM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/RajField1,N/A,b8a18639-c15d-4e98-9839-a8bb3414f21f,N/A,customfield.wsp,https://intranet.poc.com/,2ef39d70-6001-4326-8c26-18c1bfdb16b3,https://intranet.poc.com/sites/RajField1
Portal_Content_01,10/21/2014 11:10:54 PM,0.0.0.0,9f372db0-fa25-4c59-bd73-39862db2fcd9,Contoso.ContentType Feature,Site,https://intranet.poc.com/sites/TestListContentType1,N/A,7cbfd841-8f64-413b-ab09-a90da6d31fb9,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,2/6/2015 10:51:13 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/16/2015 10:23:46 PM,0.0.0.0,9f372db0-fa25-4c59-bd73-39862db2fcd9,Contoso.ContentType Feature,Site,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,2/24/2016 4:00:08 AM,0.0.0.0,a2428e6d-8fbc-428d-8abb-6332cc5c4d3c,AnubhavContentTypeER SiteColumns,Site,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,anubhavcontenttypeer.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/16/2015 10:17:45 PM,0.0.0.0,48e86892-0ec3-4710-b061-26c21702ec21,CustomNewField Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,customnewfield.wsp,https://intranet.poc.com/,2b8cfaf2-1b80-43dc-aef0-06c0a16a16bb,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,10/16/2015 10:17:28 PM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,customfield.wsp,https://intranet.poc.com/,2b8cfaf2-1b80-43dc-aef0-06c0a16a16bb,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,10/16/2015 10:17:50 PM,0.0.0.0,32ccfe5b-e2ff-43e1-a66c-ede7c995250a,CustomSiteColumnandContentType Feature1,Web,https://intranet.poc.com/sites/AnubhavTeamSiteTest,N/A,3950e26b-8e76-4c07-ba2a-ab1a8ccb9271,N/A,customsitecolumnandcontenttype.wsp,https://intranet.poc.com/,2b8cfaf2-1b80-43dc-aef0-06c0a16a16bb,https://intranet.poc.com/sites/AnubhavTeamSiteTest
Portal_Content_01,7/29/2015 9:55:09 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/TestAccesntureWebPartIssue,N/A,52f6f449-bb70-4f4b-8bfe-add40d3e4361,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/20/2015 5:18:08 PM,0.0.0.0,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/TestAccesntureWebPartIssue,N/A,52f6f449-bb70-4f4b-8bfe-add40d3e4361,N/A,contoso.intranet.wsp,https://intranet.poc.com/,e68be9a7-7e50-458e-a918-7daf471f3fa6,https://intranet.poc.com/sites/TestAccesntureWebPartIssue/subsite
Portal_Content_01,7/29/2015 9:55:22 PM,0.0.0.0,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/TestAccesntureWebPartIssue,N/A,52f6f449-bb70-4f4b-8bfe-add40d3e4361,N/A,contoso.intranet.wsp,https://intranet.poc.com/,5f16e9a3-e651-46cc-a065-ec11403f0757,https://intranet.poc.com/sites/TestAccesntureWebPartIssue
Portal_Content_01,9/3/2015 11:01:48 AM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/vidhiTest5,N/A,ec71d4a8-4409-421e-a577-adffebcd9bb5,N/A,customfield.wsp,https://intranet.poc.com/,ac93653f-b19f-4ffd-a5dd-fbf0439fed69,https://intranet.poc.com/sites/vidhiTest5
Portal_Content_01,8/19/2015 10:56:17 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/TestSiteColumnRemoval,N/A,fbf2dfb9-4e01-4d80-a645-bab64e9e5dc8,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,8/19/2015 10:56:23 PM,0.0.0.0,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/TestSiteColumnRemoval,N/A,fbf2dfb9-4e01-4d80-a645-bab64e9e5dc8,N/A,contoso.intranet.wsp,https://intranet.poc.com/,4b642726-42fd-493e-bec2-fd56dc689e8c,https://intranet.poc.com/sites/TestSiteColumnRemoval
Portal_Content_01,9/3/2015 8:45:58 AM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/SampleAppCSOM,N/A,af186a25-d0a8-4cf7-bd9b-c17707e6f856,N/A,customfield.wsp,https://intranet.poc.com/,3a2c0ca2-551b-4d0b-ab22-33a73dcebd8b,https://intranet.poc.com/sites/SampleAppCSOM
Portal_Content_01,10/8/2015 10:37:29 PM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/RajTeam4,N/A,8959708f-b84a-4230-8982-c314847b4dd7,N/A,customfield.wsp,https://intranet.poc.com/,261fd609-75b3-4e29-8ad2-8d445de6bd05,https://intranet.poc.com/sites/RajTeam4/Sub2
Portal_Content_01,9/2/2015 9:45:59 PM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/RajTeam4,N/A,8959708f-b84a-4230-8982-c314847b4dd7,N/A,customfield.wsp,https://intranet.poc.com/,3f95bde6-f603-46b0-86b1-e25f6aa53640,https://intranet.poc.com/sites/RajTeam4
Portal_Content_01,8/27/2015 11:48:34 AM,0.0.0.0,32ccfe5b-e2ff-43e1-a66c-ede7c995250a,CustomSiteColumnandContentType Feature1,Web,https://intranet.poc.com/sites/testSite,N/A,1dcb6e42-3621-4357-b423-c3fb8461ced5,N/A,customsitecolumnandcontenttype.wsp,https://intranet.poc.com/,9c4697fb-57d1-45df-936c-9dc3708d9e76,https://intranet.poc.com/sites/testSite
Portal_Content_01,2/5/2016 12:28:05 AM,0.0.0.0,f0f9a242-5c29-4750-8f7a-c11d00635c33,Anubhav_SiteColumns Feature1,Site,https://intranet.poc.com/sites/Anubhav_4Feb_2016_1,N/A,fc97a683-de52-4609-ba15-caa0470ae7d6,N/A,anubhav_sitecolumns.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/5/2015 12:32:35 AM,0.0.0.0,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/TestingUnghostingTool,N/A,d0ceeb26-7bc0-4f00-9026-cf43611da011,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/5/2015 12:32:44 AM,0.0.0.0,02464339-e494-4257-8018-403b5a4371d9,Contoso.Intranet - Web Default Publishing,Web,https://intranet.poc.com/sites/TestingUnghostingTool,N/A,d0ceeb26-7bc0-4f00-9026-cf43611da011,N/A,contoso.intranet.wsp,https://intranet.poc.com/,cc266aef-a078-4909-a17e-e143b59a6c59,https://intranet.poc.com/sites/TestingUnghostingTool
Portal_Content_01,5/15/2015 10:02:30 AM,0.0.0.0,86ee9185-85b6-4dbd-960c-5cac92850092,"$Resources:VideoRibbon,videowebpart_featurename;",Site,https://intranet.poc.com/sites/ListFormDemo,N/A,887b2e4d-36d6-4d04-a977-d1ace8c39da4,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/15/2015 10:02:30 AM,0.0.0.0,073c4e60-6d38-42a7-83fe-c27a230a3747,Aviva Video Ribbon,Site,https://intranet.poc.com/sites/ListFormDemo,N/A,887b2e4d-36d6-4d04-a977-d1ace8c39da4,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,5/15/2015 10:02:49 AM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/ListFormDemo,N/A,887b2e4d-36d6-4d04-a977-d1ace8c39da4,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,a9fa78a7-3538-46c2-909a-5e529b0cb512,https://intranet.poc.com/sites/ListFormDemo
Portal_Content_01,10/8/2015 7:37:26 AM,0.0.0.0,86ee9185-85b6-4dbd-960c-5cac92850092,"$Resources:VideoRibbon,videowebpart_featurename;",Site,https://intranet.poc.com/sites/AmasterpageTest,N/A,5fc88c73-1698-483a-8b20-d5f78af22c01,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/8/2015 7:37:26 AM,0.0.0.0,073c4e60-6d38-42a7-83fe-c27a230a3747,Aviva Video Ribbon,Site,https://intranet.poc.com/sites/AmasterpageTest,N/A,5fc88c73-1698-483a-8b20-d5f78af22c01,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/8/2015 7:37:46 AM,1.0.0.0,828a6edd-0ae3-415e-b4dc-c315635fe74d,$Resources:FeatureName,Web,https://intranet.poc.com/sites/AmasterpageTest,N/A,5fc88c73-1698-483a-8b20-d5f78af22c01,N/A,aviva.oneintranet.solution.web.wsp,https://intranet.poc.com/,910992fd-50c9-4624-bc26-62bcf463941f,https://intranet.poc.com/sites/AmasterpageTest
Portal_Content_01,10/21/2014 4:31:37 PM,0.0.0.0,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,aa829fff-fb4c-4d17-937a-d90fca5df360,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/21/2014 4:31:45 PM,0.0.0.0,02464339-e494-4257-8018-403b5a4371d9,Contoso.Intranet - Web Default Publishing,Web,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,aa829fff-fb4c-4d17-937a-d90fca5df360,N/A,contoso.intranet.wsp,https://intranet.poc.com/,14ff98f7-32d2-417b-b8db-7c28d19319b9,https://intranet.poc.com/sites/PocContosoTeamSite
Portal_Content_01,5/12/2015 1:22:49 PM,0.0.0.0,ac1d0639-b16c-46d8-beb9-e1c3645af5ae,Contoso.EventReceiver,Web,https://intranet.poc.com/sites/PocContosoTeamSite,N/A,aa829fff-fb4c-4d17-937a-d90fca5df360,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,14ff98f7-32d2-417b-b8db-7c28d19319b9,https://intranet.poc.com/sites/PocContosoTeamSite
Portal_Content_01,8/17/2015 11:15:46 PM,0.0.0.0,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/KTContosoPublishingSite,N/A,a73fa863-3714-42fb-a6c2-da25fe05fdda,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,3/10/2015 7:42:40 PM,0.0.0.0,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,N/A,7fc2daf0-313d-4eae-b5c5-de4c6662f121,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,3/10/2015 7:42:46 PM,0.0.0.0,02464339-e494-4257-8018-403b5a4371d9,Contoso.Intranet - Web Default Publishing,Web,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,N/A,7fc2daf0-313d-4eae-b5c5-de4c6662f121,N/A,contoso.intranet.wsp,https://intranet.poc.com/,f5481a79-0e6e-49f5-bc8b-8fb5186e8eb6,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools
Portal_Content_01,7/31/2015 10:59:05 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/SudhaContosoPublishingSite,N/A,8c47c451-056e-4a85-8fd9-e141bee6584c,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,3/20/2015 6:07:35 PM,0.0.0.0,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/sites/SudhaContosoPublishingSite,N/A,8c47c451-056e-4a85-8fd9-e141bee6584c,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,3/20/2015 6:07:43 PM,0.0.0.0,02464339-e494-4257-8018-403b5a4371d9,Contoso.Intranet - Web Default Publishing,Web,https://intranet.poc.com/sites/SudhaContosoPublishingSite,N/A,8c47c451-056e-4a85-8fd9-e141bee6584c,N/A,contoso.intranet.wsp,https://intranet.poc.com/,1feddf0b-fda0-49f6-b9af-1efa6fb1bd3a,https://intranet.poc.com/sites/SudhaContosoPublishingSite
Portal_Content_01,10/20/2014 11:22:54 PM,0.0.0.0,9f372db0-fa25-4c59-bd73-39862db2fcd9,Contoso.ContentType Feature,Site,https://intranet.poc.com/sites/TestListContentType2,N/A,9867b2af-cc2f-49c3-a44e-e9ca0e692185,N/A,contoso.contenttype.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,10/9/2015 6:20:47 PM,0.0.0.0,2135e033-71b2-40d6-a53f-2ce916c7ab67,CustomField Feature1,Web,https://intranet.poc.com/sites/RajTeam5,N/A,947360fe-2089-4b2d-8492-f5bc572a85b4,N/A,customfield.wsp,https://intranet.poc.com/,9bd33b1d-08a3-42fb-8a13-cb6e7471a75b,https://intranet.poc.com/sites/RajTeam5
Portal_Content_01,9/23/2015 9:42:16 PM,0.0.0.0,7e2ab32f-6903-44b9-affc-8f31360bfbbb,Contoso.Intranet - Site Default Publishing,Site,https://intranet.poc.com/,N/A,6e3a47e0-be2a-4a3f-a0b8-f5ef5dc843b6,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,3/10/2015 7:27:42 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/TestUnghostToolsForTransformationTool,N/A,6c54d29c-2919-4ac3-b7ad-f87406cffa96,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,3/10/2015 7:27:51 PM,0.0.0.0,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/TestUnghostToolsForTransformationTool,N/A,6c54d29c-2919-4ac3-b7ad-f87406cffa96,N/A,contoso.intranet.wsp,https://intranet.poc.com/,f4ff0997-6df4-4556-8e9c-4c9756e51428,https://intranet.poc.com/sites/TestUnghostToolsForTransformationTool
Portal_Content_01,6/3/2016 10:14:46 AM,0.0.0.0,f1f19a9b-876c-4098-a174-d54e13eb0014,DeployASPX Feature1,Web,https://intranet.poc.com/sites/dd,N/A,b6d98fa2-536c-455c-9044-fb42dd6a09c1,N/A,deployaspx.wsp,https://intranet.poc.com/,32e63bed-6334-4ee8-b465-229c2deed93b,https://intranet.poc.com/sites/dd
Portal_Content_01,7/31/2015 10:49:01 PM,0.0.0.0,a3fed161-004e-4a9c-bb07-1966f27f2cab,Contoso.Intranet - Site Default,Site,https://intranet.poc.com/sites/AccentureTransformationTesting,N/A,404538f7-cd64-442e-83ac-fe0727e3163b,N/A,contoso.intranet.wsp,https://intranet.poc.com/,00000000-0000-0000-0000-000000000000,N/A
Portal_Content_01,7/31/2015 10:49:08 PM,0.0.0.0,c2f9c992-99b0-4ee7-8e48-5d9949e77d3d,Contoso.Intranet - Web Default,Web,https://intranet.poc.com/sites/AccentureTransformationTesting,N/A,404538f7-cd64-442e-83ac-fe0727e3163b,N/A,contoso.intranet.wsp,https://intranet.poc.com/,ae33e41a-a18d-4670-9322-00e249a6b023,https://intranet.poc.com/sites/AccentureTransformationTesting
